Fri Mar 26 15:16:44 PDT 2021
Enter the minimum radius (cm): r=5.000000e-01
Enter the diffusion coefficient (cm^2/s): D=1.560000e+00
Enter the domain width/height (cm): L=2.025000e+01
Enter the reaction rate (Hz): kap=1.000000e+01
Enter the number of trials: niter=250

running simulation...
simulation complete!

Printing Inputs...
r=5.000000e-01
D=1.560000e+00
L=2.025000e+01
kappa=1.000000e+01
dt=1.000000e-05

Printing Outputs...
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
-9.99900e+03,-9.99900e+03,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,5.52275e+00,2.75188e+00,2.75188e+00,2.75188e+00,2.75188e+00,2.75188e+00,2.75188e+00,1.20411e+00,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,5.53800e-02,2.58600e-02,2.58600e-02,2.58600e-02,2.58600e-02,
-9.99900e+03,-9.99900e+03,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,8.54610e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.57810e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,1.05130e-01,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,8.56360e-01,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,1.08000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.96100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,7.26100e-02,1.52000e-02,1.52000e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.29225e+00,1.29225e+00,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,3.46000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.13666e+00,2.13666e+00,2.13666e+00,2.13666e+00,2.13666e+00,2.13666e+00,2.13666e+00,2.13666e+00,9.15970e-01,9.15970e-01,9.15970e-01,9.15970e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,2.08450e-01,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,1.04900e-02,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,2.03000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,8.96540e-01,7.14740e-01,7.14740e-01,7.14740e-01,7.14740e-01,7.14740e-01,7.14740e-01,7.14740e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,1.56170e-01,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,2.47700e-02,3.15000e-03,3.15000e-03,3.15000e-03,3.15000e-03,3.15000e-03,3.15000e-03,3.15000e-03,3.15000e-03,3.15000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,2.01283e+00,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,3.46210e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,1.78900e-01,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,6.94900e-02,5.18800e-02,5.18800e-02,5.18800e-02,5.18800e-02,5.18800e-02,5.18800e-02,5.18800e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,2.24980e-01,1.45020e-01,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,7.62000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,2.01721e+00,1.98545e+00,1.98545e+00,1.80330e-01,1.80330e-01,1.80330e-01,1.80330e-01,1.80330e-01,1.80330e-01,1.80330e-01,1.80330e-01,1.80330e-01,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,6.04600e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,4.02500e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,4.86360e-01,7.99100e-02,7.99100e-02,7.99100e-02,1.59500e-02,1.59500e-02,1.59500e-02,1.59500e-02,1.59500e-02,1.59500e-02,1.59500e-02,1.59500e-02,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,4.51000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.13652e+00,3.13652e+00,3.13652e+00,3.13652e+00,7.32000e-01,7.32000e-01,7.32000e-01,7.06640e-01,7.06640e-01,7.06640e-01,7.06640e-01,7.06640e-01,2.46920e-01,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,3.85300e-02,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,6.46000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.12638e+00,2.12638e+00,2.12638e+00,2.12638e+00,2.12638e+00,2.12638e+00,2.12638e+00,1.44373e+00,1.44373e+00,1.44373e+00,1.44373e+00,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,4.64780e-01,3.48890e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,3.27580e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,2.33780e-01,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,6.17300e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.54900e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,5.03100e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.96810e+00,2.60321e+00,2.60321e+00,2.60321e+00,2.12410e+00,8.00340e-01,8.00340e-01,8.00340e-01,6.57260e-01,6.57260e-01,6.45760e-01,6.45760e-01,3.20810e-01,3.01880e-01,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,3.47000e-02,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,8.72000e-03,
-9.99900e+03,-9.99900e+03,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,9.66900e-02,3.91400e-02,3.91400e-02,3.91400e-02,3.91400e-02,3.91400e-02,3.91400e-02,3.91400e-02,9.51000e-03,9.51000e-03,9.51000e-03,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,3.00000e-04,
-9.99900e+03,-9.99900e+03,-9.99900e+03,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,4.94850e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,1.48510e-01,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,2.37200e-02,
-9.99900e+03,-9.99900e+03,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,1.42773e+00,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,4.49510e-01,5.91500e-02,5.91500e-02,5.91500e-02,5.91500e-02,5.91500e-02,5.91500e-02,5.91500e-02,5.91500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,2.09500e-02,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,1.44000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,4.17200e-02,1.62800e-02,1.62800e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,6.34910e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,5.44080e-01,1.64740e-01,1.64740e-01,1.64740e-01,1.64740e-01,1.64740e-01,1.64740e-01,1.64740e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,1.55590e-01,7.75500e-02,7.75500e-02,7.75500e-02,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,9.79000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.04056e+00,2.04056e+00,2.04056e+00,2.04056e+00,1.44168e+00,1.44168e+00,1.44168e+00,7.68420e-01,7.68420e-01,7.68420e-01,7.68420e-01,7.68420e-01,7.68420e-01,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.69600e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,6.20800e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,2.54700e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,6.63500e-01,6.63500e-01,6.63500e-01,6.63500e-01,6.63500e-01,6.63500e-01,6.63500e-01,4.17150e-01,4.17150e-01,4.17150e-01,4.17150e-01,4.17150e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,2.36350e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,1.45090e-01,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,7.03500e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,3.66700e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.57590e-01,3.57590e-01,3.57590e-01,3.57590e-01,3.57590e-01,3.57590e-01,3.57590e-01,3.57590e-01,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,1.60400e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.19800e+00,2.19800e+00,2.19800e+00,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,5.10330e-01,2.78580e-01,2.78580e-01,2.78580e-01,2.78580e-01,2.78580e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,1.78480e-01,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,9.49900e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,5.29700e-02,
